,value_factor,rho,p_val,no_items,no_pos,no_prop,p_bonferonni
36,0.929072106697116,0.7545454545454545,0.00728204100842914,12.0,11.0,4.0,7.28204100842914
37,1.0028841304191978,0.8909090909090909,0.0005421442248338665,11.0,10.0,4.0,0.5421442248338665
38,0.9951400241161638,0.8727272727272729,0.00045461505140964044,12.0,11.0,4.0,0.4546150514096404
39,0.9970788133833038,0.7350877192982455,0.00033635480177547986,28.0,19.0,3.0,0.33635480177547983
40,0.9866789805230393,0.9,0.00015997142806871369,12.0,11.0,4.0,0.15997142806871367
41,1.0001584572093098,0.8549450549450549,9.766040002967738e-05,19.0,14.0,4.0,0.09766040002967738
42,0.9989685176500923,0.9120879120879121,5.502099746344888e-06,21.0,14.0,4.0,0.005502099746344888
43,1.0,1.0,0.0,20.0,16.0,2.0,0.0
44,1.0001383743964734,0.9926470588235295,3.578273822703326e-15,24.0,17.0,3.0,3.578273822703326e-12
45,0.9967148264043993,0.9272727272727275,3.973774256558543e-05,13.0,11.0,3.0,0.03973774256558543
46,1.0020601573006611,0.9505494505494506,6.363704773478595e-07,15.0,13.0,2.0,0.0006363704773478595
47,1.0014211406149394,0.9926470588235295,3.578273822703326e-15,19.0,17.0,2.0,3.578273822703326e-12
48,1.002649765333157,0.9535714285714283,3.792440041183125e-08,22.0,15.0,3.0,3.7924400411831246e-05
49,0.9991808748126558,0.9607142857142855,1.3027489790343413e-08,20.0,15.0,3.0,1.3027489790343412e-05
50,0.9387459070729006,0.6484848484848483,0.04254012768448945,12.0,10.0,4.0,42.54012768448945
51,1.0,0.9999999999999999,6.646897422032013e-64,11.0,10.0,3.0,6.646897422032013e-61
52,1.0015605618834476,0.9860139860139862,4.1168959116543284e-09,14.0,12.0,3.0,4.116895911654328e-06
53,1.00000201482696,0.990909090909091,3.762571807085399e-09,14.0,11.0,3.0,3.762571807085399e-06
54,0.9993572300734377,0.9711042311661506,2.2322196490619925e-11,21.0,18.0,4.0,2.2322196490619925e-08
55,0.9998637472174425,0.9878787878787878,9.307459988955517e-08,14.0,10.0,3.0,9.307459988955517e-05
56,1.0012824469317592,0.9411764705882352,5.588937633072717e-08,23.0,16.0,3.0,5.588937633072717e-05
57,0.9972612268267207,0.9823529411764707,1.3641238342610768e-11,17.0,16.0,4.0,1.3641238342610768e-08
58,1.0007014951838868,0.7502579979360166,0.0003352980382239193,25.0,18.0,3.0,0.3352980382239193
59,1.0,1.0,0.0,14.0,12.0,2.0,0.0
60,1.0005928613953403,0.9982456140350877,2.579846712328762e-22,24.0,19.0,2.0,2.579846712328762e-19
61,1.0000618698271306,0.9975490196078433,9.580348013919738e-19,24.0,17.0,3.0,9.580348013919737e-16
62,0.9821373340064731,0.6678571428571428,0.006509956694715437,18.0,15.0,4.0,6.509956694715437
63,1.0005813239146941,0.9842105263157893,3.177817784867256e-14,26.0,19.0,3.0,3.1778177848672555e-11
64,0.999334220048387,0.9926470588235295,3.578273822703326e-15,20.0,17.0,3.0,3.578273822703326e-12
65,0.9987533716286848,0.8461538461538461,0.00013625614917754875,20.0,14.0,3.0,0.13625614917754875
66,0.9986934230425456,0.9215686274509804,1.492081879812723e-07,18.0,17.0,3.0,0.0001492081879812723
67,1.0085954029995072,0.9877450980392157,1.6270834281737186e-13,18.0,17.0,2.0,1.6270834281737186e-10
68,0.9867987754273037,0.8821428571428571,1.3558210624788689e-05,23.0,15.0,4.0,0.013558210624788689
69,0.9641164990917499,0.6544117647058824,0.004367978540420787,25.0,17.0,3.0,4.367978540420787
70,0.9765332654173856,0.5090909090909091,0.10973723224165641,14.0,11.0,4.0,109.7372322416564
71,0.9921980703951898,0.8909090909090909,0.0005421442248338665,14.0,10.0,3.0,0.5421442248338665
72,0.9931693052854447,0.7527472527472527,0.0029822333891698486,15.0,13.0,2.0,2.9822333891698487
73,0.9750411928826026,0.4323529411764706,0.09442103753478695,24.0,16.0,4.0,94.42103753478695
74,1.0,0.9999999999999999,6.646897422032013e-64,12.0,10.0,3.0,6.646897422032013e-61
75,1.0023148267246687,0.9945054945054945,3.909411051466979e-12,15.0,13.0,2.0,3.909411051466979e-09
76,0.9825762519396286,0.7358101135190918,0.0005000834138759303,23.0,18.0,4.0,0.5000834138759302
77,0.99009431937743,0.9175824175824175,9.906225317564678e-06,17.0,13.0,2.0,0.009906225317564679
78,1.0042505707633742,0.9,1.5497934468685783e-07,24.0,19.0,4.0,0.00015497934468685783
79,1.0004348646821517,0.982142857142857,8.15733350897873e-11,20.0,15.0,2.0,8.15733350897873e-08
80,1.0000328898879458,0.9860139860139862,4.1168959116543284e-09,14.0,12.0,2.0,4.116895911654328e-06
81,0.9984201118021173,0.9583333333333335,1.4469911897074028e-09,22.0,17.0,2.0,1.4469911897074027e-06
82,1.0005716430867315,0.9628482972136224,1.62399434830459e-10,22.0,18.0,2.0,1.62399434830459e-07
83,1.0,1.0,0.0,22.0,15.0,2.0,0.0
84,1.0,1.0,0.0,20.0,17.0,2.0,0.0
85,0.9929639917393551,0.8921568627450982,1.4893515661379568e-06,19.0,17.0,4.0,0.001489351566137957
86,0.9506344220784914,0.0303030303030303,0.9337729580941466,15.0,10.0,4.0,933.7729580941466
87,1.0109040429064688,0.9208791208791209,2.981543161456545e-06,16.0,14.0,2.0,0.0029815431614565453
88,1.0,1.0,0.0,19.0,17.0,2.0,0.0
89,1.0012600169865369,0.9731682146542827,1.2418823458351716e-11,25.0,18.0,3.0,1.2418823458351716e-08
90,0.998244651597667,0.982843137254902,2.000914024116428e-12,21.0,17.0,2.0,2.000914024116428e-09
